"Marital_status","Course","Daytime_evening_attendance","Previous_qualification","Previous_qualification_grade","Nacionality","Mother_s_occupation","Father_s_occupation","Admission_grade","Displaced","Educational_special_needs","Gender","Scholarship_holder","Age_at_enrollment","International","Unemployment_rate","Inflation_rate","GDP","Target","PAM_1500"
"1","9147","1",1,120,"1",NA,NA,111.3,"0","0","1","1",18,"0",15.5,2.8,-4.06,"Enrolled",2
"1","9991","0",1,120,"1","9","5",144.8,"0","0","1","0",28,"0",10.8,1.4,1.74,"Enrolled",NA
"1","9991","0",1,130,"1","9",NA,152.1,"0","0","1","0",28,"0",11.1,0.6,2.02,"Dropout",NA
"1","9254","1",1,132,"1",NA,"5",126.1,"0","0","1","0",20,"0",7.6,2.6,0.32,"Dropout",2
"1","9500","1",1,130,"1",NA,"4",136,"1","0","1","0",22,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",1,128,"1","4","4",124.3,"1","0","1","0",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9670","1",1,132,"1",NA,"5",129.9,"1","0","1","0",20,"0",12.4,0.5,1.79,"Enrolled",1
"1","9556","1",1,133.1,"1","2","4",136.1,"0","0","1","0",26,"0",12.4,0.5,1.79,"Dropout",2
"1","9254","1",1,120,"1","9","9",115.1,"1","0","1","0",21,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","171","1",1,145,"1","2","2",143.6,"1","0","1","0",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","9147","1",1,127,"1","9",NA,115.8,"1","0","1","0",18,"0",11.1,0.6,2.02,"Graduate",1
"1","171","1",1,135,"1","4",NA,149,"1","0","1","0",22,"0",11.1,0.6,2.02,"Graduate",1
"2","9119","1",19,133.1,"1","9","9",100,"0","0","1","0",36,"0",16.2,0.3,-0.92,"Dropout",2
"1","9773","1",1,125,"1","9","9",133.4,"1","0","1","1",20,"0",13.9,-0.3,0.79,"Graduate",2
"1","9670","1",1,127,"1","2","2",122.8,"0","0","1","0",20,"0",10.8,1.4,1.74,"Dropout",1
"1","9991","0",1,133.1,"1","5","4",151.2,"0","0","1","0",25,"0",12.4,0.5,1.79,"Dropout",NA
"1","9003","1",1,150,"1","6","4",137,"0","0","1","0",35,"0",15.5,2.8,-4.06,"Graduate",NA
"1","171","1",1,133.1,"1",NA,NA,118,"0","0","1","0",22,"0",11.1,0.6,2.02,"Dropout",NA
"1","9070","1",1,150,"1","3",NA,126.4,"0","0","1","0",26,"0",12.4,0.5,1.79,"Enrolled",2
"1","9003","1",39,130,"1","9","5",130,"0","0","1","0",20,"0",16.2,0.3,-0.92,"Dropout",NA
"1","8014","0",12,133.1,"1","9","10",112.5,"0","0","1","0",50,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9500","1",1,125,"1","9",NA,118.3,"0","0","1","0",20,"0",10.8,1.4,1.74,"Dropout",2
"1","9500","1",1,127,"1","2",NA,121.4,"0","0","1","0",20,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9003","1",3,140,"1","2","10",140,"0","0","1","0",35,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9670","1",1,110,"1","4","5",109,"0","0","1","1",19,"0",15.5,2.8,-4.06,"Graduate",NA
"2","9147","1",1,133.1,"1","5",NA,110,"0","0","1","0",43,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9500","1",1,124,"1","2","1",119.8,"0","0","1","0",19,"0",10.8,1.4,1.74,"Graduate",1
"1","9500","1",1,114,"1","9","9",130,"0","0","1","0",25,"0",12.7,3.7,-1.7,"Graduate",2
"1","171","1",1,155,"1","5","10",167.3,"1","0","1","0",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9853","1",1,114,"1","9","9",111.9,"1","0","1","1",20,"0",7.6,2.6,0.32,"Enrolled",1
"1","171","1",1,133.1,"1","5","5",136,"1","0","1","0",22,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9254","1",1,125,"1","3","3",124,"0","0","1","1",19,"0",11.1,0.6,2.02,"Dropout",NA
"2","9991","0",1,120,"1","3","9",132.9,"0","0","1","0",32,"0",13.9,-0.3,0.79,"Dropout",NA
"2","9773","1",38,100,"1","9",NA,154,"1","0","1","0",57,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",1,133.1,"1","3","5",115,"0","0","1","0",20,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9991","0",1,120,"1","5","5",96,"1","0","1","0",38,"0",8.9,1.4,3.51,"Dropout",NA
"2","9991","0",1,120,"1","9","3",168.2,"0","0","1","0",45,"0",12.4,0.5,1.79,"Graduate",NA
"2","9773","1",1,110,"1","9","10",140,"0","0","1","0",43,"0",10.8,1.4,1.74,"Dropout",NA
"1","9070","1",1,144,"1","9","9",137.4,"1","0","1","0",19,"0",10.8,1.4,1.74,"Graduate",1
"2","9991","0",19,133.1,"1","4","4",150,"0","0","1","0",49,"0",15.5,2.8,-4.06,"Dropout",NA
"2","9500","1",19,133.1,"1","9",NA,100.5,"1","0","1","0",43,"0",10.8,1.4,1.74,"Enrolled",1
"1","8014","0",1,133.1,"1","9","9",148.5,"0","0","1","0",34,"0",11.1,0.6,2.02,"Dropout",2
"1","9119","1",1,138,"1","5","5",123.3,"1","0","1","0",18,"0",12.4,0.5,1.79,"Enrolled",NA
"2","9991","0",1,120,"1","1","4",138.7,"0","0","1","0",43,"0",10.8,1.4,1.74,"Graduate",NA
"1","9254","1",1,120,"1","9",NA,117.2,"0","0","1","0",21,"0",15.5,2.8,-4.06,"Dropout",NA
"2","9991","0",1,160,"1",NA,NA,114.3,"0","0","1","0",40,"0",7.6,2.6,0.32,"Enrolled",NA
"1","9670","1",1,134,"1","5","5",125.3,"1","0","1","1",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9254","1",1,133.1,"1","1","1",97,"0","0","1","0",27,"0",10.8,1.4,1.74,"Enrolled",1
"2","9556","1",1,110,"1","9","6",140,"0","0","1","0",43,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9991","0",1,130,"1","9","9",124,"0","0","1","0",31,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9003","1",39,140,"1",NA,NA,140,"1","0","1","0",26,"0",8.9,1.4,3.51,"Enrolled",1
"1","9991","0",1,150,"1",NA,NA,127,"0","0","1","0",34,"0",8.9,1.4,3.51,"Graduate",NA
"4","9500","1",19,100,"1",NA,NA,110,"0","0","1","0",30,"0",7.6,2.6,0.32,"Graduate",NA
"2","9500","1",19,133.1,"1",NA,NA,170,"0","0","1","0",36,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9991","0",3,120,"1","6",NA,120,"0","0","1","0",46,"0",11.1,0.6,2.02,"Dropout",2
"1","9085","1",1,133.1,"1","5","9",130,"0","0","1","0",22,"0",7.6,2.6,0.32,"Graduate",NA
"1","9003","1",3,130,"1","5","9",130,"0","0","1","0",27,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9119","1",1,126,"1",NA,NA,122.5,"1","0","1","0",20,"0",8.9,1.4,3.51,"Enrolled",NA
"1","9147","1",1,130,"1","9",NA,115.7,"0","0","1","0",20,"0",8.9,1.4,3.51,"Enrolled",2
"1","9119","1",1,140,"1",NA,NA,120,"0","0","1","0",31,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9119","1",1,140,"1","9","9",166,"1","0","1","0",20,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9773","1",1,145,"1",NA,NA,132.8,"1","0","1","0",21,"0",10.8,1.4,1.74,"Dropout",NA
"1","9147","1",1,133.1,"1","9",NA,100,"0","0","1","0",21,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9147","1",1,127,"1","9","10",121.8,"0","0","1","0",19,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9147","1",1,114,"1","4","4",109.5,"1","0","1","1",20,"0",8.9,1.4,3.51,"Graduate",1
"1","9003","1",1,140,"1","9","4",138.3,"0","0","1","0",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","9773","1",1,140,"1","4","3",131.6,"0","0","1","1",18,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9500","1",1,120,"1",NA,NA,125.3,"0","0","1","0",30,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9254","1",19,133.1,"1","3","1",101.5,"0","0","1","0",34,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9670","1",1,115,"1",NA,NA,109.1,"0","0","1","0",21,"0",11.1,0.6,2.02,"Enrolled",2
"1","9070","1",39,123.9,"1","9",NA,123.9,"0","0","1","0",20,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9500","1",1,157,"1","9","9",143,"0","0","1","0",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","171","1",1,127,"1","4","3",126.3,"1","0","1","0",21,"0",16.2,0.3,-0.92,"Dropout",2
"2","9003","1",1,120,"1","2","2",113.3,"0","0","1","0",26,"0",12.4,0.5,1.79,"Dropout",NA
"1","9119","1",1,130,"1",NA,"3",119.9,"1","0","1","0",20,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9003","1",39,140,"1","1","9",140,"0","0","1","0",25,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9670","1",1,109,"1","4","4",108,"0","0","1","0",19,"0",7.6,2.6,0.32,"Enrolled",2
"1","9147","1",1,143,"1","4","1",100,"1","0","1","0",24,"0",9.4,-0.8,-3.12,"Dropout",1
"1","9130","1",1,125,"1","2","2",132.4,"0","0","1","0",20,"0",7.6,2.6,0.32,"Graduate",NA
"1","9147","1",1,136,"1","9","5",137.1,"0","0","1","0",20,"0",12.7,3.7,-1.7,"Dropout",2
"1","9070","1",1,157,"1","9","6",138.1,"1","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",NA
"4","9556","1",1,160,"1","9","2",130,"0","0","0","0",25,"0",12.7,3.7,-1.7,"Enrolled",2
"1","9254","1",1,116,"1","9","6",109.7,"1","0","0","0",22,"0",11.1,0.6,2.02,"Graduate",NA
"1","8014","0",1,113,"1",NA,"6",128.2,"0","0","0","0",41,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9147","1",1,130,"1",NA,"9",117.8,"0","0","0","1",19,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9130","1",1,150,"1","3","4",150,"1","0","0","0",21,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9085","1",1,110,"1","5","5",160,"1","0","0","0",30,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9500","1",1,101,"1","9","9",104.5,"1","0","0","1",21,"0",11.1,0.6,2.02,"Graduate",NA
"2","9556","1",1,110,"1","9","9",112.8,"0","0","0","1",26,"0",10.8,1.4,1.74,"Enrolled",NA
"1","9670","1",1,133.1,"41","9","4",100,"0","0","0","0",21,"1",11.1,0.6,2.02,"Graduate",NA
"1","9500","1",1,138,"1","3","4",132.5,"1","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9085","1",1,138,"1","1","4",123.3,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9085","1",1,141,"1","9",NA,128.9,"1","0","0","1",18,"0",8.9,1.4,3.51,"Graduate",1
"1","9147","1",1,129,"1","2","2",128.3,"1","0","0","0",19,"0",12.7,3.7,-1.7,"Enrolled",NA
"1","9085","1",1,127,"1","2","5",100,"0","0","0","0",21,"0",13.9,-0.3,0.79,"Enrolled",2
"1","9147","1",1,133,"1","9","3",120.1,"1","0","0","1",18,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9500","1",1,100,"1",NA,NA,160,"1","0","0","1",24,"0",10.8,1.4,1.74,"Graduate",1
"1","9130","1",1,138,"1","2","2",123,"1","0","0","0",21,"0",12.7,3.7,-1.7,"Enrolled",NA
"1","9085","1",39,150,"1","9","9",150,"1","0","0","0",23,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9500","1",1,129,"1","5",NA,124,"1","0","0","1",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9085","1",1,130,"1","2","9",120,"0","0","0","0",26,"0",11.1,0.6,2.02,"Enrolled",1
"1","9130","1",1,133,"1","5",NA,120.4,"1","0","0","0",20,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9238","1",1,133,"1","5","5",131.6,"0","0","0","0",18,"0",11.1,0.6,2.02,"Graduate",NA
"1","9238","1",1,107,"1","3","10",104.2,"1","0","0","0",20,"0",11.1,0.6,2.02,"Graduate",1
"1","9500","1",1,131,"1","4","4",122,"1","0","0","0",20,"0",12.7,3.7,-1.7,"Enrolled",NA
"1","9238","1",1,118,"1","4","10",110.7,"1","1","0","0",18,"0",12.7,3.7,-1.7,"Enrolled",1
"1","9773","1",1,136,"1","9","10",121.7,"1","0","0","1",22,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,125,"1","9","9",126,"1","0","0","0",20,"0",7.6,2.6,0.32,"Graduate",NA
"1","9500","1",1,137,"1","9","9",128.4,"1","0","0","1",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9130","1",1,144,"1","2","4",134.9,"1","0","0","0",18,"0",15.5,2.8,-4.06,"Dropout",1
"1","9147","1",1,146,"1","6","6",143.9,"0","0","0","0",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9085","1",1,145,"1","9","9",145,"1","0","0","1",19,"0",10.8,1.4,1.74,"Graduate",1
"1","9070","1",1,126,"1","9","9",132,"1","0","0","1",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","8014","0",1,141,"1",NA,NA,136.1,"0","0","0","0",24,"0",7.6,2.6,0.32,"Graduate",NA
"1","9238","1",1,141,"1","4","4",138.9,"0","0","0","0",21,"0",10.8,1.4,1.74,"Graduate",NA
"1","9238","1",1,133.1,"1","3","3",102,"1","0","0","1",20,"0",11.1,0.6,2.02,"Graduate",1
"1","9254","1",1,133.1,"1","4",NA,123,"0","0","0","1",28,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9853","1",1,127,"1","9",NA,137.5,"1","0","0","0",21,"0",7.6,2.6,0.32,"Graduate",NA
"1","9500","1",1,106,"1",NA,NA,102.2,"1","0","1","0",20,"0",11.1,0.6,2.02,"Enrolled",1
"1","9003","1",1,130,"1","2","6",105.3,"0","0","1","0",36,"0",16.2,0.3,-0.92,"Dropout",2
"2","9991","0",1,110,"1","9","9",130,"0","0","1","0",42,"0",12.7,3.7,-1.7,"Dropout",NA
"2","9991","0",1,150,"1","9",NA,122.5,"0","0","1","0",47,"0",7.6,2.6,0.32,"Dropout",NA
"1","9119","1",1,160,"1","4",NA,112,"0","0","1","0",25,"0",9.4,-0.8,-3.12,"Dropout",2
"1","9670","1",12,170,"1","3","5",110,"0","0","1","1",25,"0",15.5,2.8,-4.06,"Graduate",NA
"2","8014","0",19,133.1,"1","6",NA,149.5,"0","0","1","0",48,"0",12.4,0.5,1.79,"Dropout",2
"1","9991","0",1,120,"1","9",NA,141,"0","0","1","1",32,"0",10.8,1.4,1.74,"Graduate",NA
"1","9991","0",40,130,"1","9",NA,130,"0","0","1","0",38,"0",8.9,1.4,3.51,"Dropout",NA
"1","9238","1",40,130,"1","5","5",130,"0","0","1","0",37,"0",15.5,2.8,-4.06,"Graduate",2
"1","9147","1",1,120,"1","9","9",104,"0","0","1","0",26,"0",10.8,1.4,1.74,"Dropout",2
"1","9085","1",39,110,"1","2","2",110,"0","0","1","0",23,"0",13.9,-0.3,0.79,"Dropout",2
"1","9003","1",39,120,"1","3","5",120,"0","0","1","0",23,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9003","1",39,130,"1","9","6",130,"0","0","1","0",20,"0",12.4,0.5,1.79,"Enrolled",2
"1","9500","1",4,150,"1","3",NA,127,"1","0","1","0",26,"0",11.1,0.6,2.02,"Dropout",1
"1","8014","0",1,120,"1","9","5",100,"0","0","0","0",45,"0",12.7,3.7,-1.7,"Enrolled",2
"1","8014","0",19,100,"1","5","5",111,"1","0","0","1",26,"0",7.6,2.6,0.32,"Enrolled",NA
"1","8014","0",3,133.1,"1",NA,NA,130,"0","0","0","0",26,"0",7.6,2.6,0.32,"Graduate",NA
"1","9991","0",1,130,"1","9","9",130.1,"0","0","0","0",25,"0",10.8,1.4,1.74,"Enrolled",1
"1","9500","1",1,145,"1","4","4",127.5,"1","0","0","0",18,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",3,130,"1",NA,NA,130,"1","0","0","0",27,"0",12.7,3.7,-1.7,"Graduate",NA
"6","8014","0",1,115,"1","5",NA,115,"0","0","0","0",24,"0",10.8,1.4,1.74,"Dropout",1
"1","9147","1",1,124,"1","6","10",126.8,"1","0","0","0",20,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9500","1",1,124,"1","9",NA,116.7,"1","0","0","1",18,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9556","1",1,134,"1",NA,NA,128.5,"1","0","0","1",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9500","1",1,137,"1","9","9",127.5,"1","0","0","0",18,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",1,124,"1","3",NA,117.5,"1","0","1","0",19,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9500","1",1,136,"1","4","4",148.8,"1","0","0","1",19,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",1,126,"1","5","10",120.2,"0","0","0","1",19,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9500","1",1,142,"1","9","5",127.3,"1","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",1
"1","171","1",1,141,"1","9","9",136.1,"1","0","0","1",18,"0",12.7,3.7,-1.7,"Enrolled",1
"1","9670","1",1,129,"1","5","5",122.4,"1","0","0","0",19,"0",12.7,3.7,-1.7,"Enrolled",NA
"1","9003","1",3,130,"1","4","9",130,"1","0","0","0",23,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9238","1",1,136,"1","4",NA,121.7,"1","0","0","1",21,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9500","1",1,137,"1","5",NA,122.7,"1","0","0","1",18,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9853","1",1,125,"1","9","9",129.2,"1","0","0","0",20,"0",10.8,1.4,1.74,"Dropout",NA
"1","9773","1",1,119,"1","5","5",105,"1","0","0","0",23,"0",16.2,0.3,-0.92,"Enrolled",NA
"1","9238","1",1,132,"1","9",NA,129.9,"1","0","0","0",20,"0",10.8,1.4,1.74,"Enrolled",NA
"1","9070","1",1,152,"1","5",NA,136.3,"0","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","8014","0",1,125,"1","9",NA,114.9,"0","0","0","0",29,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9773","1",9,133.1,"1","5","4",102,"1","0","1","0",28,"0",7.6,2.6,0.32,"Dropout",NA
"1","9670","1",1,120,"1",NA,NA,111.3,"1","0","1","0",19,"0",9.4,-0.8,-3.12,"Enrolled",1
"1","9670","1",1,148,"1",NA,NA,130.9,"0","0","1","0",24,"0",10.8,1.4,1.74,"Dropout",2
"1","171","1",1,133.1,"1","9",NA,100,"0","0","1","1",33,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9147","1",1,115,"1","5",NA,112.9,"1","0","1","0",19,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9085","1",1,120,"1","9","3",112.7,"0","0","1","0",19,"0",11.1,0.6,2.02,"Graduate",2
"4","8014","0",1,133.1,"1",NA,NA,143,"0","0","1","0",37,"0",12.7,3.7,-1.7,"Graduate",NA
"1","171","1",1,168,"1","9",NA,155.1,"1","0","1","1",18,"0",12.7,3.7,-1.7,"Graduate",2
"4","9991","0",1,130,"1","9","9",127.6,"0","0","1","0",29,"0",7.6,2.6,0.32,"Enrolled",2
"2","9500","1",38,133.1,"1","9","3",146.6,"0","0","1","0",37,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9500","1",1,137,"1","9","9",141,"0","0","1","0",36,"0",12.4,0.5,1.79,"Dropout",NA
"1","9670","1",1,123,"1",NA,NA,120.6,"1","0","1","0",19,"0",8.9,1.4,3.51,"Graduate",1
"1","9500","1",1,150,"1","9","3",110,"1","0","1","1",33,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9119","1",1,120,"1","5",NA,108.6,"0","0","1","0",34,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9254","1",1,145,"1","3",NA,134.9,"1","0","0","0",18,"0",12.4,0.5,1.79,"Graduate",1
"1","9130","1",39,120,"1","2","4",120,"1","0","0","0",20,"0",12.4,0.5,1.79,"Dropout",NA
"1","9773","1",1,142,"1","4",NA,141.3,"0","0","0","1",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9085","1",1,147,"1","9","1",135.6,"1","0","0","0",20,"0",13.9,-0.3,0.79,"Graduate",1
"1","9238","1",1,125,"1","9","9",121.5,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,126,"1","9","9",125,"1","0","0","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9773","1",1,132,"24","9",NA,119.1,"1","0","0","1",22,"1",9.4,-0.8,-3.12,"Graduate",NA
"1","9670","1",1,122,"1","5",NA,126.6,"1","0","0","0",18,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9773","1",1,123,"1","9","9",116.7,"0","0","0","1",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,126,"1",NA,NA,120.1,"1","0","0","0",19,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9853","1",1,128,"1","9","9",124.9,"0","0","0","1",19,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9500","1",1,100,"1","1",NA,114,"1","0","0","0",31,"0",7.6,2.6,0.32,"Dropout",1
"1","9500","1",1,140,"1","4","3",131.1,"1","0","0","0",18,"0",11.1,0.6,2.02,"Graduate",NA
"1","9238","1",1,145,"1","9","9",129.3,"0","0","0","1",19,"0",10.8,1.4,1.74,"Graduate",1
"1","171","1",1,143,"1","2","10",129.7,"1","0","0","0",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9238","1",1,132,"1","9","5",120.8,"0","0","0","1",19,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9500","1",1,130,"1","9","6",135,"0","0","0","0",19,"0",7.6,2.6,0.32,"Graduate",NA
"1","9147","1",1,129,"1","9",NA,117.8,"0","0","0","1",19,"0",10.8,1.4,1.74,"Enrolled",NA
"2","8014","0",3,124.4,"1",NA,NA,130,"0","0","0","0",30,"0",7.6,2.6,0.32,"Graduate",NA
"1","9773","1",1,127,"1","5","5",117.6,"1","0","0","0",18,"0",16.2,0.3,-0.92,"Enrolled",NA
"1","9500","1",1,144,"1","3","6",130.8,"1","0","0","0",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9085","1",1,121,"1","2","3",111.9,"1","0","0","0",21,"0",12.7,3.7,-1.7,"Dropout",1
"1","9238","1",1,150,"1","4","9",145.9,"0","0","0","1",19,"0",13.9,-0.3,0.79,"Graduate",2
"1","9670","1",1,115,"1","4","4",109.1,"1","0","0","1",19,"0",12.4,0.5,1.79,"Enrolled",1
"1","9500","1",1,125,"1","4",NA,120.3,"1","0","0","0",19,"0",13.9,-0.3,0.79,"Enrolled",NA
"1","9130","1",1,117,"1","4","4",113.5,"1","0","0","0",19,"0",8.9,1.4,3.51,"Dropout",1
"1","9670","1",1,121,"1","4",NA,135.4,"1","0","0","1",19,"0",8.9,1.4,3.51,"Graduate",1
"2","9991","0",1,140,"1","9","6",130.2,"0","0","0","1",39,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9070","1",1,129,"1","2","2",136.4,"1","0","0","0",18,"0",7.6,2.6,0.32,"Enrolled",1
"1","171","1",1,130,"1","9","9",126.9,"1","0","0","0",20,"0",12.7,3.7,-1.7,"Dropout",1
"1","9147","1",1,131,"1","3","10",119.8,"1","0","0","0",19,"0",8.9,1.4,3.51,"Graduate",NA
"1","9147","1",1,137,"1","4",NA,124.4,"1","0","0","0",18,"0",11.1,0.6,2.02,"Enrolled",NA
"2","9003","1",1,150,"1","2","2",120,"0","0","0","0",34,"0",11.1,0.6,2.02,"Enrolled",1
"1","9670","1",1,117,"1","9","9",111.8,"0","0","0","0",22,"0",7.6,2.6,0.32,"Enrolled",1
"1","9085","1",1,133.1,"1",NA,NA,130,"1","0","0","0",24,"0",13.9,-0.3,0.79,"Graduate",NA
"2","9147","1",1,130,"1",NA,"10",138,"0","0","0","0",34,"0",7.6,2.6,0.32,"Graduate",1
"2","9991","0",1,110,"1",NA,NA,114.6,"1","0","0","0",46,"0",7.6,2.6,0.32,"Dropout",1
"2","9147","1",1,140,"1","9",NA,108,"0","0","0","0",50,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9991","0",1,140,"1","9","5",140,"0","0","0","0",37,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9085","1",1,148,"1","4","9",134.7,"1","0","0","0",18,"0",8.9,1.4,3.51,"Graduate",1
"1","9085","1",1,130,"1","6","6",110,"0","0","0","1",25,"0",11.1,0.6,2.02,"Enrolled",1
"2","9003","1",1,140,"1","9","6",104.8,"0","0","0","0",46,"0",15.5,2.8,-4.06,"Graduate",NA
"2","9070","1",1,160,"1","2","5",126.5,"0","0","0","1",30,"0",13.9,-0.3,0.79,"Graduate",NA
"4","9991","0",1,130,"1","9","9",118.1,"0","0","0","0",37,"0",12.7,3.7,-1.7,"Dropout",NA
"2","9991","0",1,120,"1","9","9",119.9,"0","0","0","0",50,"0",12.7,3.7,-1.7,"Enrolled",NA
"1","9003","1",39,160,"1","9","6",160,"1","0","0","0",20,"0",12.4,0.5,1.79,"Graduate",1
"2","9556","1",12,133.1,"1",NA,NA,100.5,"0","0","0","0",39,"0",11.1,0.6,2.02,"Dropout",NA
"2","9773","1",19,133.1,"1","9","6",110,"0","0","0","0",53,"0",15.5,2.8,-4.06,"Dropout",NA
"2","9147","1",1,100,"1","9","9",100,"1","0","0","0",54,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9085","1",39,140,"1","4","2",140,"1","0","0","0",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9773","1",1,109,"1","4","4",109,"1","0","0","0",20,"0",8.9,1.4,3.51,"Dropout",NA
"1","9773","1",1,130,"1","4","5",120.9,"1","0","0","0",18,"0",8.9,1.4,3.51,"Graduate",NA
"1","9003","1",42,130,"1",NA,NA,125.8,"0","0","0","0",21,"0",8.9,1.4,3.51,"Graduate",NA
"1","9070","1",1,164,"1","5","3",161.2,"1","0","0","0",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9500","1",1,125,"1","9","10",122,"1","0","0","0",19,"0",11.1,0.6,2.02,"Dropout",1
"1","9500","1",1,137,"1","9","9",127.9,"1","0","0","1",18,"0",11.1,0.6,2.02,"Dropout",NA
"1","9773","1",1,133,"1","3","3",135.8,"1","0","0","0",19,"0",11.1,0.6,2.02,"Graduate",NA
"1","171","1",1,163,"1","4","3",149.7,"1","0","0","1",18,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9670","1",1,160,"1","4","4",137.3,"1","0","0","0",19,"0",12.7,3.7,-1.7,"Graduate",NA
"4","8014","0",12,133.1,"1",NA,NA,106,"1","0","0","0",48,"0",7.6,2.6,0.32,"Enrolled",NA
"4","9238","1",1,120,"1","9","9",110,"0","0","0","0",34,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9085","1",1,140,"1","2","2",146.4,"0","0","0","0",18,"0",7.6,2.6,0.32,"Graduate",1
"2","8014","0",1,140,"1","9","9",121,"0","0","0","0",50,"0",10.8,1.4,1.74,"Graduate",NA
"1","9853","1",1,140,"1","6","6",125.2,"0","0","0","0",41,"0",12.4,0.5,1.79,"Graduate",NA
"1","9773","1",1,115,"1","5","5",119.6,"1","0","0","1",22,"0",7.6,2.6,0.32,"Dropout",1
